chng_lib,prop_3km,avg_pwr_log,longitude,latitude,ed_id,mindistlake,mindistlake_sq
0.004907417999999997,1,6.013035218336074,-80.30511817,44.38162656,10,16.37485567,268.13589821333113
0.097222222,1,5.833166110551716,-80.42474242,44.33820818,10,22.92059855,525.3538378902622
-0.016135972999999998,1,5.920465199708174,-80.37660986,44.33293297,10,22.45669409,504.3031094518409
-0.095776164,1,5.954004083805516,-80.30467223,44.33471285,10,20.87414297,435.72984473200046
0.03504928800000001,1,5.945787033611329,-80.28640941,44.27735746,10,25.66778547,658.835210933943
0.18252026999999998,1,5.676109759300688,-80.69987987,44.25976051,10,39.38804874,1551.4183835446158
0.139924233,1,5.802674112165435,-80.47163115,44.25358127,10,33.04123871,1091.7234554912027
0.05900223800000001,1,5.833092888135665,-80.38268863,44.26287435,10,30.21566636,912.9864935788356
0.098640777,1,5.622691717971113,-80.76494765,44.19907414,10,45.9231945,2108.9397930848304
0.084990958,1,5.669042640685593,-80.67604376,44.1953187,10,44.93248907,2018.9285740256696
0.116489874,1,5.728595405211328,-80.61708864,44.22790033,10,39.82853083,1586.3118680762605
0.21553884699999998,1,5.581317244615599,-80.77461189,44.16972422,10,48.83660404,2385.0138941597443
0.149736842,1,5.6913454545525175,-80.52028824,44.15718008,10,44.44042408,1974.951292410244
0.09668449199999998,1,5.563339633855647,-80.75012646,44.12671932,10,53.96975512,2912.734467712766
0.11897636600000003,1,5.638155361216975,-80.65454852,44.12435953,10,51.65761296,2668.50897672516
-0.330600119,1,5.808028369354819,-81.94835189,42.51035198,14,17.39721288,302.66301599203797
-0.257890295,1,6.04863615530533,-81.73032835,42.48646639,14,4.028334707,16.227480511620776
-0.206142728,1,5.8340033937047835,-82.07798643,42.47065812,14,23.37515361,546.3978062910961
-0.210220154,1,5.868615890329926,-82.00925314,42.4705921,14,19.13556655,366.1699071894789
-0.24599268900000004,1,6.112169975079847,-81.77890861,42.45494558,14,3.701718727,13.7027215338225
-0.33091191499999995,1,5.99140454530791,-81.90461779,42.44216597,14,10.06213299,101.24652030844635
-0.334735577,1,6.045926690386295,-81.90081584,42.43801125,14,9.559848852,91.39071007308571
-0.12721088399999997,1,6.062141998892455,-81.88766155,42.44176357,14,8.823386109,77.85214242849415
-0.292040977,1,6.043874342975723,-81.88726054,42.43685461,14,8.523520094,72.65039479282177
-0.319856296,1,6.038767892223849,-81.88481508,42.45032202,14,9.115835741,83.09846125689302
-0.3728191,1,6.08178731040126,-81.87941343,42.43995505,14,8.131868549,66.12728609821536
-0.388630491,1,6.067357888826263,-81.87921074,42.43517995,14,7.853571104,61.678579085583785
-0.311383929,1,6.077428917844474,-81.87796914,42.43551251,14,7.78285898,60.57289390256665
-0.39943099699999995,1,6.052627847340555,-81.87030958,42.44221131,14,7.617931399,58.03287879987009
-0.31898775,1,5.975086150436663,-81.89194051,42.42759536,14,8.347933593,69.6879952731379
-0.371620971,1,6.0280037836988924,-81.88230694,42.43156428,14,7.875958626,62.03072427846381
-0.135692788,1,5.929948121502733,-82.07290375,42.41500767,14,17.15746708,294.3786766012837
-0.21739772599999999,1,6.206469066176833,-81.81298491,42.40845609,14,1.624462961,2.638879911660888
-0.22531547600000007,1,5.967730100330101,-82.13254779,42.38795911,14,15.28730577,233.7017177054753
-0.03689806100000004,1,6.024698626073308,-81.97490851,42.39332015,14,11.94460546,142.6735995950618
-0.19055748900000002,1,6.012014444148174,-82.19906318,42.37559824,14,16.45356111,270.7196732005044
-0.256366723,1,6.032867972564506,-82.18331705,42.37454045,14,15.64299368,244.70325127251994
-0.19884700700000008,1,6.032107325569998,-82.17304326,42.36858932,14,14.6382612,214.27869095942546
-0.14385854800000003,1,6.059153568952297,-82.06561807,42.36064609,14,11.07521638,122.66041786382031
-0.21712023800000002,1,6.21166978580665,-81.84299978,42.36169378,14,1.960288768,3.8427320539469583
-0.29526817400000005,1,6.020557221311254,-82.23496528,42.35329111,14,14.87515637,221.27027703195157
-0.22278037399999995,1,6.059148896186113,-82.00306489,42.34322556,14,8.856821519,78.44328741942148
-0.19471139799999998,1,5.908775632983081,-81.9993043,42.33824891,14,8.237934199,67.86355986705377
-0.22169996100000006,1,5.869381655305767,-81.99420349,42.34097136,14,8.186946969,67.02610067321828
-0.07628188899999999,1,5.907759516308501,-81.9889721,42.33898627,14,7.743105945,59.95568967549434
-0.24491600399999996,1,5.907525717733065,-81.98810519,42.33923403,14,7.720916762,59.61255564573256
-0.276929759,1,5.995130319945163,-82.30030731,42.34147948,14,10.14399122,102.90055787143709
-0.136842105,1,6.098725755304783,-82.12302635,42.32650218,14,8.593388145,73.84631981062655
-0.18904109599999996,1,6.0798897158895135,-82.01038773,42.33042932,14,7.598174083,57.73224939557289
-0.20304443100000003,1,6.036805913863649,-82.00432617,42.32545478,14,7.031949704,49.448316639585684
-0.06666666699999996,1,5.896901088438024,-82.00181795,42.33215972,14,7.774591454,60.44427227660984
-0.26990222300000005,1,5.994163401920792,-82.00033819,42.32724493,14,7.223858517,52.18413187363344
-0.21144362599999997,1,5.914583502772024,-81.99775,42.33050752,14,7.536731781,56.802325938735436
-0.08302857899999999,1,5.861427043737716,-81.99586413,42.33697698,14,7.940563831,63.052553954185406
-0.149659863,1,6.014746408959755,-81.99341594,42.33077841,14,7.300224935,53.29328410159576
-0.22089117800000002,1,5.946678978830222,-81.99065891,42.33553702,14,7.534689389,56.7715441887092
-0.195199323,1,6.143232390233447,-81.96016399,42.33563897,14,6.030929484,36.3721104409805
-0.23231132100000002,1,6.030788620304046,-82.38417737,42.30781461,14,5.714236794,32.6525021379034
-0.11125541099999997,1,6.0865883459080825,-82.185654,42.3132299,14,10.0625577,101.25506746582927
-0.14925646399999998,1,6.146757431514017,-82.0430937,42.31773985,14,6.246938407,39.024239460851696
-0.14094865699999998,1,6.346571011625725,-81.87648131,42.30551982,14,0,0
-0.25295736499999993,1,6.107586203437699,-82.24486899,42.28812646,14,9.928078284,98.56673841323237
-0.039600389999999985,1,6.225684527661771,-81.99679952,42.29465991,14,3.584241435,12.846786664370859
-0.070535715,1,6.363490065784991,-81.92317484,42.29545462,14,0.607329307,0.36884888714110026
-0.14696969699999998,1,5.718023915546409,-82.42710265,42.26732572,14,7.663778345,58.73349852129094
-0.09331914499999999,1,6.311487954730426,-82.0514623,42.27071024,14,1.020602754,1.0416299814723846
-0.15532130300000002,1,6.476623071125186,-81.9586557,42.26934115,14,0.689788541,0.4758082312949086
-0.27280637500000005,1,6.595363760464969,-81.9209789,42.25755213,14,0,0
-0.33818589000000004,1,5.9686640807792894,-82.44148219,42.26464113,14,7.431246869,55.2234300280223
-0.24688644699999998,1,5.872512077930689,-82.43812705,42.25759119,14,8.26225418,68.26484413492746
-0.12999999999999995,1,5.937124510849303,-82.43550296,42.25156924,14,8.964510404,80.36244678342425
-0.274725275,1,5.744361239598541,-82.43425837,42.259189,14,8.235126966,67.81731614614036
-0.16423001999999998,1,5.744694065162616,-82.43296129,42.26401258,14,7.7932001,60.73396779864001
-0.17427899999999996,1,5.798977496314929,-82.42921628,42.25621113,14,8.712792525,75.91275358369586
-0.22652539299999996,1,5.68756162512865,-82.42712947,42.2622057,14,8.180193287,66.91556221267986
-0.075064711,1,5.9365753214179575,-82.42691986,42.2518649,14,9.232469987,85.23850206085578
-0.129476584,1,5.725782033335636,-82.42480856,42.25965369,14,8.519430104,72.58068929694144
-0.05672268899999999,1,5.7126397991545685,-82.42340573,42.26059393,14,8.473582179,71.80159494426637
-0.152907928,1,6.098065293361796,-82.59290331,42.15241802,14,13.0068648,169.17853192547906
-0.215392181,1,6.099437397645881,-82.59968867,42.11864675,14,9.202810699,84.69172476162888
-0.10982936799999998,1,6.159089045977105,-82.57653261,42.09311749,14,7.252602334,52.60024061514224
-0.227580726,1,6.14091850027632,-82.61972815,42.08535074,14,5.243935244,27.49885684326534
0.05902940699999998,1,5.933350676964997,-80.13232082,44.24735922,18,25.40292209,645.30845071061
0.044027747000000006,1,5.9327755507593025,-80.15653304,44.20104539,18,30.72004723,943.7213018134306
-0.017444303999999994,1,5.625438878230806,-78.55968455,44.05617014,19,15.85264564,251.30637378741102
-0.05860221099999999,1,5.550052261975797,-78.64790757,44.0383712,19,14.05339181,197.4978213653751
-0.04398506699999999,1,5.498724390888376,-78.52370011,44.01279098,19,11.69352827,136.7386034012892
0.011695906000000006,1,5.422736114862029,-78.636862,43.99011756,19,8.637050056,74.59863366984959
-0.05845653000000001,1,5.497078057293764,-78.61632598,43.98685543,19,7.97664324,63.62683737823769
0.008069893999999994,1,5.557742701204329,-78.58588976,43.98664064,19,7.994357093,63.9097453303994
-0.04881136999999999,1,5.470150781227603,-78.50811356,43.97702321,19,8.081268991,65.30690850489816
-0.0024469610000000253,1,5.438809477068151,-78.62334705,43.97901539,19,7.187356282,51.65809032440486
-0.08817451200000001,1,5.395702664531849,-78.61215012,43.97251458,19,6.361174066,40.464535497950976
-0.012259624999999996,1,5.509801206850923,-78.6341534,43.94825881,19,4.190004645,17.556138925121576
0.111111111,1,5.755115434923717,-84.48667227,47.51835385,2,19.47224083,379.1681629415191
-0.176512226,1,5.850042101860688,-84.31327387,46.62713744,2,11.80696298,139.40437481109046
-0.07610837399999998,1,5.883829223813854,-84.31247378,46.67085678,2,9.588755695,91.94423577839493
-0.19049735599999998,1,5.598247869771651,-84.28526078,46.71844934,2,10.69668472,114.41906399908149
-0.27156789200000003,1,6.054169356773843,-82.00476181,45.97155873,2,1.176574723,1.384328078802527
-0.175251029,1,5.647864467664085,-81.93514204,45.97783222,2,0.270745066,0.07330289076334434
-0.20250626499999996,1,5.962149015273792,-81.92848635,45.9948285,2,0,0
-0.18213998400000003,1,5.844271688737053,-82.08644411,45.88144265,2,3.212334389,10.319092226752003
-0.207591547,1,5.796118539191275,-81.89862103,45.88124632,2,1.653848865,2.7352160682617885
-0.23177175,1,6.032635280811658,-81.63825042,42.51402541,21,1.123054144,1.2612506103555725
-0.190365255,1,6.10430874006752,-82.63724348,42.30358113,22,0.809815525,0.6558011845310255
-0.28870341600000005,1,6.097804582879308,-82.57467979,42.3133046,22,1.286691708,1.6555755514359571
-0.141110376,1,6.123356471538667,-82.55424663,42.31636864,22,0.992401376,0.9848604910866934
-0.23831690900000002,1,6.067714687465872,-82.54705285,42.30592694,22,2.156878592,4.652125260627902
-0.245459263,1,6.130162880573407,-82.53028726,42.31415691,22,1.239285356,1.5358281935960465
-0.30717780100000003,1,6.084775001520877,-82.45141862,42.31072729,22,2.426550736,5.888148474382141
-0.22440297,1,6.0256195666579675,-82.66654737,42.29674362,22,1.573911641,2.477197853675313
-0.303635595,1,6.015183515128568,-82.63537729,42.28632364,22,2.73428053,7.476290016737081
-0.250517599,1,6.045178284857687,-82.60859119,42.29253172,22,2.310307075,5.3375187807950555
-0.272345014,1,6.045588082582057,-82.5012845,42.27685694,22,5.39825274,29.14113264491751
-0.20820696899999996,1,5.934031389647108,-82.70084025,42.26103756,22,5.556746666,30.87743351010211
-0.2839801,1,6.008830384311892,-82.58834035,42.26449532,22,5.772070634,33.31679940388516
-0.371697005,1,5.973005217183767,-82.66154977,42.25792024,22,5.903526535,34.85162554944911
-0.23398631800000003,1,5.9047076831817,-82.76779651,42.22301175,22,9.794535549,95.93292662062474
-0.25386196699999997,1,5.890834491825802,-82.70327155,42.2197013,22,10.16664558,103.36068234933356
-0.21802002199999998,1,6.0297280715330315,-82.5565796,42.22894723,22,10.45502635,109.30757597919434
-0.21706021200000003,1,6.030841498055503,-82.54909887,42.23086565,22,10.52779629,110.83449472373775
-0.32123482299999995,1,6.022085891447801,-82.64557974,42.20964634,22,11.28657021,127.38666710525946
-0.29242188199999997,1,6.073371669525868,-82.56845498,42.20908379,22,12.15694539,147.79132121544228
-0.156814111,1,5.973300576480311,-82.7496026,42.19235025,22,13.21570277,174.65479970498566
-0.283,1,5.987983495271326,-82.69474311,42.18770728,22,13.73493507,188.64844137711592
-0.18554106599999998,1,6.025295762976826,-82.72465338,42.16156567,22,13.8755025,192.52956962750625
-0.346041055,1,5.998102467288165,-82.72136025,42.17341368,22,15.08315677,227.50161814839686
-0.21273291900000002,1,6.016696038867134,-82.76591899,42.14201539,22,12.70488454,161.41409117473103
-0.18300653600000003,1,6.068620013786684,-82.67358482,42.15244224,22,12.09218669,146.22097894581316
-0.37249260799999995,1,6.0639782133168305,-82.7515736,42.12594796,22,10.62053857,112.79583951685767
-0.267401961,1,6.065335169667946,-82.74481076,42.13765735,22,11.72501657,137.47601356677455
-0.21965962500000002,1,6.066806222222869,-82.73604075,42.13189686,22,10.91755768,119.19306569612698
-0.372076023,1,6.087385903742057,-82.67788143,42.12016312,22,8.524039812,72.659254716561
-0.22643784500000003,1,6.024684116286456,-82.72935667,42.114575,22,8.907479719,79.34319494439632
-0.182792473,1,6.041936629393158,-83.00442968,42.08325544,22,5.734964119,32.889813446217445
-0.205672192,1,6.088144243242021,-82.68157699,42.08855911,22,5.089943834,25.907528233274615
-0.388383045,1,6.017032386331856,-82.88948497,42.06243001,22,8.460359631,71.57768508585444
-0.18755118799999998,1,6.096965802861456,-82.67592451,42.06409214,22,2.328800006,5.423309467945599
-0.30522208800000006,1,6.088643434335927,-82.95228794,42.06205006,22,5.293086473,28.01676441065558
-0.25372393299999996,1,6.130906873193904,-82.91787822,42.04254421,22,5.437242692,29.563608091707405
-0.149880756,1,6.208620206727708,-83.02770902,42.0334628,22,0.073144267,0.0053500837949672884
-0.27224231499999996,1,6.131052561315036,-82.92251945,42.03736004,22,4.748639378,22.549575942292226
-0.291739046,1,6.115792782800368,-82.92214801,42.03259753,22,4.283288759,18.346562592975765
-0.29046989599999995,1,6.096806062585306,-82.92094488,42.0241545,22,3.478344303,12.098879090212556
-0.394112319,1,6.1066531089147835,-82.916374,42.03344333,22,4.576686555,20.94605982271777
-0.29569064999999994,1,6.125752840710674,-82.91348977,42.03698711,22,5.037006617,25.37143565970179
-0.30372148899999996,1,6.076210025554041,-82.910041,42.032296,22,4.689937504,21.995513791425754
-0.276140276,1,6.418311100881911,-82.99392153,42.00553061,22,0,0
-0.306451613,1,6.444282278682374,-82.98215842,41.99972059,22,0,0
-0.34093253500000004,1,6.32682008902912,-82.94824955,41.99803553,22,0,0
-0.27441600899999996,1,6.372493509735274,-82.93218785,41.98930319,22,0,0
-0.261694734,1,6.291257980042108,-82.91296899,41.99221521,22,0.441595759,0.19500681436678605
-0.20615982200000002,1,6.4688952149949,-82.93634033,41.97938607,22,0,0
-0.024242424999999984,1,5.715849375874339,-79.84586321,42.97430003,28,14.9256366,222.77462791525957
-0.06302521,1,5.708653923193222,-79.80479954,42.96055117,28,12.24452297,149.92834276285762
-0.07656479,1,5.741989854047384,-79.63006795,42.95931644,28,11.38184247,129.5463380118957
-0.12637494900000001,1,5.746800456230942,-79.55635931,42.96865433,28,12.02329512,144.55962554261583
-0.02308869500000002,1,5.796072948218279,-79.86589389,42.95910968,28,13.89682668,193.12179177395984
-0.09529231699999999,1,5.788638196556667,-79.8573917,42.94528679,28,12.20737165,149.01992260122373
-0.016570694999999996,1,5.7547987306721655,-79.76454815,42.93489067,28,8.331799172,69.4188774425399
-0.012760735999999995,1,5.768352245305501,-79.6827546,42.94328218,28,8.931542397,79.7724495894085
-0.068633153,1,5.775302816065058,-79.60396803,42.91937034,28,6.66449103,44.415440688950454
-0.07626516400000001,1,5.781952661024719,-79.58385496,42.94370341,28,9.154664746,83.80788661165525
0.004059828999999987,1,5.731896868546277,-79.51429431,42.92591635,28,6.921134982,47.90210943906414
-0.116310161,1,5.858444452319868,-79.65630224,42.89327228,28,4.44859655,19.790011264671907
-0.05519480500000001,1,5.897563124539049,-79.63296838,42.91089543,28,6.219217509,38.678666424252164
-0.13802506400000003,1,5.8570441880412805,-79.63207071,42.90827916,28,5.920678463,35.05443346223204
-0.208139277,1,5.914521405811651,-79.62210847,42.90207801,28,5.010219634,25.102300780919098
-0.23382173399999998,1,5.975769522051005,-79.61580002,42.90115883,28,4.800311474,23.042990247416054
-0.05070780800000002,1,5.991094478641093,-79.61252859,42.90457229,28,5.13648494,26.3834775388468
-0.11681198299999998,1,5.95154058673433,-79.60902249,42.9000221,28,4.59305217,21.09612823634171
-0.19705811499999998,1,5.7563844123963985,-79.58547055,42.90341702,28,4.688064687,21.977950509496406
-0.12996661499999998,1,5.799083563510113,-79.5529466,42.89675223,28,4.050328528,16.405161184730645
-0.13614267900000002,1,6.012354817999484,-79.7290263,42.87632674,28,1.247380895,1.5559590972110011
-0.049730579999999996,1,6.150024776281071,-79.67780477,42.86627272,28,0.982977712,0.9662451822887549
-0.152346331,1,5.888395847676379,-79.61168091,42.87918284,28,2.331129416,5.434164354140501
-0.11536569699999999,1,6.214856067675275,-79.5226214,42.85195603,28,0,0
-0.142788462,1,6.0684811422565135,-79.46404465,42.87430372,28,0,0
-0.16743471599999998,1,6.257661840739687,-79.60599191,42.84419274,28,0,0
-0.051823177,1,5.672092269254533,-80.20536642,42.81602043,28,2.992993061,8.95800746319415
0.055711610999999994,1,5.589777293911083,-80.20144793,42.79527444,28,0.755251801,0.5704052829137436
-0.07200457400000002,1,5.814464804308003,-80.19317936,42.78948799,28,0,0
-0.059887755999999986,1,5.636620069699869,-80.19139172,42.79757327,28,0.647492479,0.4192465103615654
-0.026262796999999977,1,5.741887180689747,-80.17982655,42.79686707,28,0.376167388,0.14150190379474253
-0.034837091999999986,1,6.277096394283513,-80.18691559,42.77017402,28,0,0
0.04032109500000003,1,5.593294018743005,-78.71298319,44.19273003,29,31.9747753,1022.3862554854902
-0.15230606600000002,1,5.674254105284906,-78.67026516,44.11112741,29,22.33903529,499.0324976878655
-0.079065301,1,5.696707505984238,-78.65849632,44.15493475,29,26.94638269,726.1075400759316
-0.07572182899999999,1,5.688303287807741,-78.57187988,44.12697765,29,23.63417768,558.5743546098103
-0.10280112000000002,1,5.883564698961594,-81.45553351,43.98180235,34,21.02890303,442.21476264514314
-0.33261777,1,5.849627327834574,-81.52027914,43.95575828,34,15.43743212,238.3143104596077
-0.268578255,1,5.979141428418951,-81.51285531,43.96931737,34,16.2404584,263.7524890421306
-0.201671891,1,5.820035451480451,-81.48168864,43.89878522,34,18.54518607,343.92392637092206
-0.07020715300000002,1,5.852486922075548,-81.51660853,43.79872725,34,16.39243528,268.7119344089887
-0.20298433899999996,1,6.073995694507117,-81.69518798,43.72037818,34,2.128385714,4.530025747559291
-0.154081633,1,6.005946673056383,-81.67109682,43.68715639,34,4.124726785,17.013371050896435
-0.08066190000000001,1,5.850309885349262,-81.58207007,43.66374949,34,11.04299843,121.94781432498249
-0.09688100599999999,1,6.0155862650617,-81.69350049,43.62249563,34,1.639360305,2.6875022096096934
-0.091785175,1,5.859500496988802,-81.61482265,43.59657658,34,7.69069339,59.14676481898969
-0.06799793400000001,1,5.847007977193298,-81.36747058,43.59113004,34,27.54603738,758.7841753403574
-0.073667712,1,6.168193410573466,-81.70562447,43.55342056,34,0,0
0.008282475999999983,1,5.8035011047666165,-81.68518091,43.5647863,34,1.683983381,2.8358000274841912
-0.299412361,1,5.8291426570201965,-81.28490714,43.56593111,34,33.93578045,1151.6371947506025
-0.12650743499999995,1,5.964476113636494,-81.69222688,43.54122809,34,0.861169748,0.7416133348703835
-0.11060605999999995,1,5.721304726092815,-81.54442724,43.53025556,34,12.6531471,160.1021315342384
-0.071661376,1,5.741986645664522,-81.41469515,43.52508826,34,23.083064,532.827843628096
0.014062810000000037,1,5.969114126942187,-81.68169385,43.49721502,34,1.504873449,2.2646440975051556
0.01471759100000003,1,5.8543151889606335,-81.60990044,43.50565191,34,7.285030287,53.071666282507294
-0.07530404399999996,1,6.112276324824375,-81.70024515,43.41202215,34,1.399324647,1.9581094677016746
-0.035546568,1,5.9001110293823285,-81.62300507,43.4234021,34,7.168099195,51.38164606935965
0.06919696,1,5.861725952722155,-81.62296047,43.42046445,34,7.226573975,52.2233714161473
0.092855725,1,5.9111732668761805,-81.62138335,43.41964558,34,7.367735754,54.28353014076995
0.023191010000000012,1,5.7199641752174415,-81.53083941,43.41532669,34,14.6910081,215.8257189942656
-0.06489341700000001,1,5.800812386993702,-81.60718097,43.36736246,34,10.07359916,101.47740003635272
-0.198975627,1,5.897845935794626,-81.74676395,43.31560309,34,2.822421448,7.966062830130417
-0.025550536000000013,1,5.820053256321588,-81.62583668,43.33408628,34,10.01574132,100.31507418915534
-0.006791170999999985,1,5.679008108724116,-81.51601665,43.34228159,34,17.97137373,322.97027374333413
-0.122430606,1,5.893777294302901,-81.7468867,43.31382626,34,2.940374526,8.645802353149724
-0.027593003999999977,1,5.889664352644913,-81.72906279,43.31119736,34,4.245065287,18.020579290892393
0.137448819,1,5.819260633902313,-81.60408468,43.28754808,34,13.95078687,194.6244542921644
0.034615385,1,5.766685283745928,-81.53343268,43.30264658,34,18.29853021,334.8362078462826
-0.10899565500000002,1,5.792943483974265,-81.50338037,43.28585997,34,21.32190728,454.62373005691705
-0.06821195899999999,1,5.8259971575235925,-81.70908537,43.27055519,34,8.423036502,70.94754391402441
-0.16010810800000003,1,6.018184371807363,-81.77128493,43.31003873,40,1.754169361,3.0771101470711484
-0.20245047500000002,1,5.7505929026627935,-81.76760648,43.30246912,40,2.572216591,6.6162981910156615
-0.20039842800000002,1,5.769242446127987,-81.76314771,43.30107984,40,2.933498903,8.605415813902203
-0.236701031,1,6.064085163696606,-81.76162565,43.31651933,40,1.824717471,3.3295938489726358
-0.08206185599999999,1,5.887577944706156,-81.75753264,43.30652854,40,2.805961077,7.873417565639
-0.086188551,1,5.764325524518283,-81.77039101,43.28425315,40,3.891533417,15.144032335627697
-0.14056201200000001,1,5.751943869763219,-81.54787598,43.23321566,40,21.14442729,447.08680542209675
-0.006354636999999996,1,5.7753679823554895,-81.68103474,43.20397029,40,15.3841227,236.67123124865532
-0.06305609299999998,1,5.818586261941323,-81.68954089,43.15860456,40,18.58541389,345.417609462605
-0.17434495300000002,1,5.808991978912379,-81.67317978,43.1559218,40,19.71715745,388.76629790809045
-0.151672162,1,5.721622392784532,-81.83911254,42.96507385,40,27.09427738,734.0998667443797
-0.10333723699999997,1,5.664140339383757,-81.64807717,42.9609801,40,37.97262147,1441.919981303905
-0.19087221000000001,1,5.753128040117333,-82.05251951,42.61160685,40,31.451035,989.1676025712251
-0.23727209000000002,1,5.8370188237596645,-82.43976925,42.58832314,40,9.659949248,93.31461947393576
